-158.41,527.32,1786.2,-108.62,298.68,1868,-81.107,118.59,1916.5,-272.43,278.24,1885,-414.99,45.517,1859.2,-561.66,-32.789,1607.7,-144.31,-72.83,1974.5,-163.85,-492.7,1926.1,-144.45,-877.83,2095.5,55.19,319.12,1851,142.13,93.346,1967.2,223.54,-113.56,1954.1,37.126,-50.187,1955.6,70.509,-438.94,2065.1,55.795,-792.79,2242.3
-190.04,516.76,1755.4,-128.91,299.23,1842,-92.904,116.89,1892.1,-284.85,274.16,1862.8,-430.47,44.529,1839.1,-601.44,-34.192,1544.4,-151.26,-80.604,1954.8,-165.96,-500.06,1923,-148.41,-885.21,2087.8,27.024,324.29,1821.2,127.11,101.08,1951,217.55,-103.08,1941.3,37.461,-50.267,1929.6,66.269,-425.28,2052.8,56.168,-780.69,2219.8
-190.04,516.76,1755.4,-128.91,299.23,1842,-92.904,116.89,1892.1,-284.85,274.16,1862.8,-430.47,44.529,1839.1,-601.44,-34.192,1544.4,-151.26,-80.604,1954.8,-165.96,-500.06,1923,-148.41,-885.21,2087.8,27.024,324.29,1821.2,127.11,101.08,1951,217.55,-103.08,1941.3,37.461,-50.267,1929.6,66.269,-425.28,2052.8,56.168,-780.69,2219.8
-213.4,508.19,1720.9,-155.32,297.53,1814.8,-108.48,117.22,1875.5,-311.26,264.8,1837.9,-442.44,39.624,1826.9,-622.4,-34.758,1510.1,-155.5,-82.803,1950,-170.79,-499.18,1920.7,-151.59,-889.59,2083.6,0.61554,330.27,1791.7,111.83,130.04,1932.8,206.46,-89.991,1933.7,32.205,-43.399,1922.2,65.318,-421.67,2044.7,58.567,-774.45,2207.3
-239.52,500.17,1690.3,-173.83,291.72,1785,-120.34,118.44,1858.4,-326.25,254.53,1808.3,-456.75,31.234,1813.4,-646.98,-31.976,1481.7,-163.14,-78.332,1946.5,-172.72,-498.85,1921.5,-159.51,-891.02,2085.3,-21.401,328.91,1761.8,104.34,144.77,1925.1,200.01,-83.038,1924,29.431,-31.347,1917,64.594,-415.65,2035,61.43,-770.17,2201.5
-239.52,500.17,1690.3,-173.83,291.72,1785,-120.34,118.44,1858.4,-326.25,254.53,1808.3,-456.75,31.234,1813.4,-646.98,-31.976,1481.7,-163.14,-78.332,1946.5,-172.72,-498.85,1921.5,-159.51,-891.02,2085.3,-21.401,328.91,1761.8,104.34,144.77,1925.1,200.01,-83.038,1924,29.431,-31.347,1917,64.594,-415.65,2035,61.43,-770.17,2201.5
-258.85,485.22,1662.2,-187.22,281.35,1767.8,-129.05,119.51,1846.5,-345.43,235.31,1790.1,-471.06,22.43,1796.3,-651.02,-30.159,1468.6,-166.82,-70.231,1938.7,-179.81,-492.61,1914.8,-165.79,-891.54,2084.6,-29.01,327.38,1745.5,98.356,126.09,1898,195.78,-72.059,1907.9,25.064,-14.403,1911.7,66.336,-409.43,2030.8,91.443,-780.18,2211.7
-258.85,485.22,1662.2,-187.22,281.35,1767.8,-129.05,119.51,1846.5,-345.43,235.31,1790.1,-471.06,22.43,1796.3,-651.02,-30.159,1468.6,-166.82,-70.231,1938.7,-179.81,-492.61,1914.8,-165.79,-891.54,2084.6,-29.01,327.38,1745.5,98.356,126.09,1898,195.78,-72.059,1907.9,25.064,-14.403,1911.7,66.336,-409.43,2030.8,91.443,-780.18,2211.7
-272.26,476.6,1642.7,-195.77,282.04,1742.1,-135.32,123.95,1831.1,-359.31,228.02,1757.3,-521.07,20.226,1760.9,-651.39,-41.256,1476.8,-170.3,-65.647,1929,-182.57,-486.16,1907.2,-167.73,-883.46,2080.2,-32.227,336.06,1727,95.224,134.96,1882.1,189.17,-55.537,1891.4,20.544,-2.6123,1911.3,70.29,-408.67,2030.5,119.22,-769.05,2198.3
-288.07,468.93,1621.9,-205.59,272.5,1730.6,-140.75,119.72,1825,-374.43,208.84,1743.6,-509.28,15.122,1768.3,-656.03,-37.726,1479.1,-169.97,-68.526,1926.6,-179.33,-486.92,1906.7,-170.67,-874.39,2074.3,-36.755,336.15,1717.7,92.733,139.06,1871,185.57,-51.533,1879.1,18.152,2.3988,1912.2,78.861,-400.77,2030.4,111.71,-746.82,2179
